100 47.73 39.73 45.39 38.76 44.54
200 49.43 48.99 42.38 40.59 43.44
300 50.44 44.81 46.36 41.38 43.72
400 51.3 47.74 45.03 45.59 43.8
500 49.41 50.49 49.83 45.63 40.46
600 51.98 51.45 47.92 47.48 48.03
700 53.45 51.83 59.55 47.06 49.42
800 52.15 51.74 53.33 47.52 47.51
900 51.91 55.52 53.5 52.11 56.13
1000 55.88 54.14 56.41 48.78 52.59
