20 35.89 15.090000000000002 27.26 32.31 33.04
40 33.51 6.93 18.9 33.33 22.28
60 22.599999999999998 6.449999999999996 21.22 15.019999999999996 20.590000000000003
80 19.2 6.34 19.380000000000003 7.07 18.839999999999996
100 25.54 10.82 17.490000000000002 11.8 12.32
120 25.479999999999997 7.990000000000002 16.87 8.350000000000001 11.170000000000002
140 14.109999999999996 4.989999999999995 13.189999999999998 8.330000000000005 4.3999999999999915
160 15.659999999999997 12.429999999999996 9.670000000000002 4.57 2.229999999999997
180 17.630000000000003 10.929999999999996 15.89 5.780000000000001 -0.14999999999999858
200 15.04 2.3500000000000014 12.209999999999994 5.150000000000006 2.520000000000003
220 10.560000000000002 -0.490000000000002 13.86 6.140000000000001 2.579999999999991
240 9.839999999999996 1.4200000000000088 15.659999999999997 6.910000000000004 9.060000000000002
260 9.230000000000004 1.5200000000000031 7.670000000000002 10.270000000000003 5.339999999999996
280 12.54 1.6999999999999957 11.54 4.990000000000002 6.449999999999996
300 9.589999999999996 1.3100000000000023 16.869999999999997 9.489999999999995 4.890000000000001
320 7.289999999999999 3.4299999999999997 16.449999999999996 3.0500000000000043 3.8300000000000054
340 10.379999999999995 -1.3699999999999974 13.460000000000008 2.4399999999999977 0.21000000000000085
360 9.18 2.9399999999999977 13.230000000000004 1.2600000000000051 -0.20999999999999375
380 7.250000000000007 2.240000000000002 4.330000000000005 -2.4099999999999966 3.9299999999999997
400 3.5900000000000034 -9.18 6.880000000000003 0.4099999999999966 9.010000000000005
420 2.470000000000006 1.5600000000000023 6.670000000000002 -5.600000000000001 4.800000000000004
440 -2.270000000000003 -4.670000000000002 4.799999999999997 -0.5200000000000031 0.030000000000001137
460 3.3100000000000023 -6.419999999999995 1.4500000000000028 -3.519999999999996 3.259999999999998
480 4.480000000000004 -6.909999999999997 6.089999999999996 -5.319999999999993 4.519999999999996
500 5.609999999999999 -6.57 0.29999999999999716 -0.8000000000000043 0.740000000000002
