20 13.270000000000001 15.74 6.109999999999999 19.209999999999997 10.58
40 4.640000000000001 13.14 3.169999999999998 24.18 11.29
60 4.369999999999997 10.89 -6.220000000000002 26.21 6.399999999999999
80 2.120000000000001 4.280000000000001 -5.210000000000001 16.71 9.47
100 4.73 -9.469999999999999 1.8399999999999963 10.399999999999999 7.839999999999998
120 4.150000000000002 -2.940000000000005 -1.3700000000000045 6.440000000000005 0.8499999999999979
140 -1.1799999999999997 -7.359999999999999 1.8000000000000043 8.760000000000002 -1.5300000000000011
160 -2.8500000000000014 -4.25 9.840000000000003 5.030000000000001 1.6999999999999993
180 1.610000000000003 -6.07 1.0300000000000011 1.2700000000000031 -0.5599999999999987
200 2.539999999999999 -3.980000000000004 -0.3200000000000003 -2.8900000000000006 1.389999999999997
220 6.18 -2.769999999999996 2.1799999999999997 -2.4299999999999997 -2.91
240 17.02 0.8500000000000014 -3.559999999999995 -10.600000000000001 -2.289999999999999
260 7.16 0.11999999999999744 -2.1099999999999994 -6.079999999999998 -3.2099999999999973
280 12.320000000000007 -0.6400000000000006 -0.010000000000005116 -5.550000000000004 1.8800000000000026
300 10.429999999999993 -0.9100000000000037 -5.240000000000002 -10.670000000000002 1.2199999999999989
320 11.149999999999999 -0.8599999999999994 -4.509999999999998 -2.6299999999999955 -1.3300000000000018
340 9.720000000000006 -5.810000000000002 -5.089999999999996 -6.010000000000005 -2.280000000000001
360 12.939999999999998 -2.510000000000005 -0.9500000000000028 -4.6299999999999955 -9.099999999999994
380 1.5900000000000034 -5.460000000000008 -2.520000000000003 -5.009999999999998 -12.68
400 1.6599999999999966 -4.080000000000005 2.789999999999999 -7.660000000000004 -10.419999999999995
420 10.799999999999997 -0.0899999999999963 -1.1099999999999994 -4.650000000000006 -15.909999999999997
440 5.960000000000001 -4.749999999999993 -2.8299999999999983 -2.930000000000007 -13.700000000000003
460 7.019999999999996 -1.6700000000000017 0.22999999999999687 -5.8700000000000045 -12.979999999999997
480 3.3300000000000054 -3.8700000000000045 1.240000000000002 -5.109999999999999 -10.020000000000003
500 3.9099999999999966 -5.760000000000005 3.440000000000005 -5.119999999999997 -9.600000000000001
